study,year,location,state,cultivar,data_sowing,brand_name,group,active_ingredient,n,mean_sev,mean_inc,mean_yld,mean_index,v_sev,v_inc,v_yld,v_index,yld_check,v_yld_check,sev_check,v_sev_check,inc_check,v_inc_check,index_check,v_index_check,region
4,2012,Planaltina,DF,BRS 208,09/03/2012,Azimut,QoI+DMI,AZOX+TEBU,4,7.175,17.75,2190.8125,1.7282499999999998,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,check,check,AACHECK,4,16.05,35.5,1747.4375,6.3645000000000005,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,Fox,QoI+DMI,TFLX+PROT,4,12.725,25.75,2007.9375,3.43875,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,Nativo,QoI+DMI,TFLX+TEBU,4,9.5,18.5,2279.375,2.0775,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,NTX 3900,QoI+DMI,AZOX+TEBU,4,10.575,24.25,1956.0625,3.1217499999999996,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,Opera,QoI+DMI,PYRA+EPOX,4,14.9,32.75,1885.875,5.15425,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
4,2012,Planaltina,DF,BRS 208,09/03/2012,Tebuco Nortox,DMI,TEBU,4,8.05,19.25,2191.625,1.5525,26.209034090909086,87.03977272727275,183253.98623934665,7.489586227272728,1747.4375,183253.98623934665,16.05,26.209034090909086,35.5,87.03977272727275,6.3645000000000005,7.489586227272728,North
5,2012,Itaberá,SP,BRS 208,20/02/2012,Abacus,QoI+DMI,PYRA+EPOX,4,2.3625,4.0625,2626.6275,0.1011485,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,Azimut,QoI+DMI,AZOX+TEBU,4,2.4325,4.405,2600.6575000000003,0.1287015,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,check,check,AACHECK,4,4.4799999999999995,7.7124999999999995,2148.3075,0.35126024999999994,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,Fox,QoI+DMI,TFLX+PROT,4,2.7800000000000002,4.7475,2482.5925,0.134138,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,Nativo,QoI+DMI,TFLX+TEBU,4,2.2025,3.5575,2660.9625,0.09216625,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,NTX 3900,QoI+DMI,AZOX+TEBU,4,2.5125,4.1,2570.6725,0.1118565,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,Opera,QoI+DMI,PYRA+EPOX,4,2.225,3.4299999999999997,2331.6875,0.08626924999999999,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
5,2012,Itaberá,SP,BRS 208,20/02/2012,Tebuco Nortox,DMI,TEBU,4,3.28,5.05,2579.27,0.187106,0.8043453525641027,2.087990010683761,174879.03915235045,0.006567224051652242,2148.3075,174879.03915235045,4.4799999999999995,0.8043453525641027,7.7124999999999995,2.087990010683761,0.35126024999999994,0.006567224051652242,South
6,2013,Dourados,MS,BRS 208,28/03/2013,Abacus,QoI+DMI,PYRA+EPOX,4,14.325,38,559,5.4288,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,Azimut,QoI+DMI,AZOX+TEBU,4,NA,NA,NA,NA,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,check,check,AACHECK,4,18.825,48.7,506,9.172025,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,Fox,QoI+DMI,TFLX+PROT,4,10.75,25.1,726,2.6610750000000003,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,Nativo,QoI+DMI,TFLX+TEBU,4,9.625,23,751,2.2182500000000003,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,NTX 3900,QoI+DMI,AZOX+TEBU,4,11.75,20.1,764,2.39155,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,Tebuco Nortox,DMI,TEBU,4,9.45,15.2,964,1.44435,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
6,2013,Dourados,MS,BRS 208,28/03/2013,Unizeb800WP,DTC,MANC,4,8.025,17.5,957,1.378975,4.82650297619048,5.233095238095231,3960.023809523811,0.30763344916666646,506,3960.023809523811,18.825,4.82650297619048,48.7,5.233095238095231,9.172025,0.30763344916666646,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Abacus,QoI+DMI,PYRA+EPOX,4,8.725,17.5,1536.25,1.65725,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Azimut,QoI+DMI,AZOX+TEBU,4,6.475,12,1672,0.78375,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,check,check,AACHECK,4,13.075,22,1562.75,2.91,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Fox,QoI+DMI,TFLX+PROT,4,5.1,9.5,1936.75,0.51625,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Nativo,QoI+DMI,TFLX+TEBU,4,6.6,11.75,1642,0.79125,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,NTX 3900,QoI+DMI,AZOX+TEBU,4,7.625,13.75,1629.5,1.15225,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Tebuco Nortox,DMI,TEBU,4,5.725,11.25,1925.5,0.65075,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
7,2013,Patos de Minas,MG,BRS 208,11/04/2013,Unizeb800WP,DTC,MANC,4,8.3,16.5,1572.5,1.42925,3.523177777777777,12.36944444444445,37576.328888888886,0.34627066888888897,1562.75,37576.328888888886,13.075,3.523177777777777,22,12.36944444444445,2.91,0.34627066888888897,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Abacus,QoI+DMI,PYRA+EPOX,4,15.325,32.75,3343.75,5.19875,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Azimut,QoI+DMI,AZOX+TEBU,4,16.275,34.25,3530.75,5.86425,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,check,check,AACHECK,4,22.175,46.5,3250.75,10.407,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Fox,QoI+DMI,TFLX+PROT,4,16.225,34.5,3522.75,6.4455,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Nativo,QoI+DMI,TFLX+TEBU,4,16.1,33.5,3328,5.4205000000000005,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,NTX 3900,QoI+DMI,AZOX+TEBU,4,19.05,40.5,3229.75,8.372,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Tebuco Nortox,DMI,TEBU,4,21.275,45.5,3498.75,9.965,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
8,2013,Planaltina,DF,BRS 208,14/03/2013,Unizeb800WP,DTC,MANC,4,16.175,34.25,3874.75,5.973000000000001,22.08785,94.18722222222225,173050.60222222228,12.723677096111114,3250.75,173050.60222222228,22.175,22.08785,46.5,94.18722222222225,10.407,12.723677096111114,North
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Abacus,QoI+DMI,PYRA+EPOX,4,58.585,64.5025,1138.9775,37.786432500000004,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Azimut,QoI+DMI,AZOX+TEBU,4,57.5625,67.8475,1145.9824999999998,40.1964565,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,check,check,AACHECK,4,59.87,68.6125,967.105,41.8570725,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Fox,QoI+DMI,TFLX+PROT,4,49.6575,61.9625,1501.5825,30.91060325,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Nativo,QoI+DMI,TFLX+TEBU,4,62.55,74.325,1293.1525,46.895514,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,NTX 3900,QoI+DMI,AZOX+TEBU,4,61.745000000000005,74.855,1288.6074999999998,46.4327555,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Tebuco Nortox,DMI,TEBU,4,51.322500000000005,63.0175,1437.795,32.767303000000005,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
9,2013,Itaberá,SP,QUARTZO,15/02/2013,Unizeb800WP,DTC,MANC,4,57.06,53.55,2244.155,31.33069625,49.66666561111109,53.50582205555551,22847.71427444444,63.783772490317105,967.105,22847.71427444444,59.87,49.66666561111109,68.6125,53.50582205555551,41.8570725,63.783772490317105,South
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,Azimut,QoI+DMI,AZOX+TEBU,4,0.125,10,3035.5,0.013250000000000001,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,check,check,AACHECK,4,3.175,23.25,2740,0.732,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,Fox,QoI+DMI,TFLX+PROT,4,0.1,7.5,3104.5,0.007500000000000001,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,Nativo,QoI+DMI,TFLX+TEBU,4,0.175,12,2942.5,0.021500000000000002,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,Tebuco Nortox,DMI,TEBU,4,0.125,10,2994.5,0.013000000000000001,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
10,2014,Patos de Minas,MG,BRS 208,12/03/2014,Unizeb800WP,DTC,MANC,4,0.1,8,3077,0.008,3.878968253968258,1.892857142857142,9866.825396825383,0.2051418055555551,2740,9866.825396825383,3.175,3.878968253968258,23.25,1.892857142857142,0.732,0.2051418055555551,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,Azimut,QoI+DMI,AZOX+TEBU,4,0,2.75,4310.75,0,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,check,check,AACHECK,4,1.075,7.25,4276.25,0.10625,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,Fox,QoI+DMI,TFLX+PROT,4,0,2.25,4299.75,0,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,Nativo,QoI+DMI,TFLX+TEBU,4,0,3.75,4308.25,0,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,Tebuco Nortox,DMI,TEBU,4,0,1.75,4307.5,0,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
11,2014,Patos de Minas,MG,BRS 264,10/04/2014,Unizeb800WP,DTC,MANC,4,0,1.75,4332.5,0,0.5813095238095239,3.000000000000001,15975.535714285785,0.00586003571428571,4276.25,15975.535714285785,1.075,0.5813095238095239,7.25,3.000000000000001,0.10625,0.00586003571428571,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,Azimut,QoI+DMI,AZOX+TEBU,4,93.5,100,74.50750000000001,93.5,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,check,check,AACHECK,4,97.825,100,15.6175,97.825,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,Fox,QoI+DMI,TFLX+PROT,4,87.05,100,39.9275,87.05,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,Nativo,QoI+DMI,TFLX+TEBU,4,90.475,100,37.4975,90.475,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,Tebuco Nortox,DMI,TEBU,4,97.225,100,50.365,97.225,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
12,2014,Planaltina,DF,BRS 208,13/02/2014,Unizeb800WP,DTC,MANC,4,78.95,100,83.475,78.95,59.143650793650835,2.0194839173657898e-28,289.54167380952356,59.143650793650835,15.6175,289.54167380952356,97.825,59.143650793650835,100,2.0194839173657898e-28,97.825,59.143650793650835,North
13,2014,Londrina,PR,MARFIM,03/03/2014,Azimut,QoI+DMI,AZOX+TEBU,4,54.1375,76.25,1396.11,44.724625,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
13,2014,Londrina,PR,MARFIM,03/03/2014,check,check,AACHECK,4,78.8875,98.5,901.435,77.65875,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
13,2014,Londrina,PR,MARFIM,03/03/2014,Fox,QoI+DMI,TFLX+PROT,4,56.475,76.5,1363.755,46.326,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
13,2014,Londrina,PR,MARFIM,03/03/2014,Nativo,QoI+DMI,TFLX+TEBU,4,58.707499999999996,86.75,1298.58,53.549600000000005,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
13,2014,Londrina,PR,MARFIM,03/03/2014,Tebuco Nortox,DMI,TEBU,4,56.037499999999994,81,1163.76,46.909749999999995,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
13,2014,Londrina,PR,MARFIM,03/03/2014,Unizeb800WP,DTC,MANC,4,39.8875,68.25,1799.7350000000001,32.38575,200.9354567460318,391.70634920634893,29142.734879365107,401.04628323845236,901.435,29142.734879365107,78.8875,200.9354567460318,98.5,391.70634920634893,77.65875,401.04628323845236,South
14,2014,Londrina,PR,MARFIM,13/03/2014,Azimut,QoI+DMI,AZOX+TEBU,4,73.75,58.75,1050.1875,43.75,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
14,2014,Londrina,PR,MARFIM,13/03/2014,check,check,AACHECK,4,94.5,87.5,518.74,82.6125,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
14,2014,Londrina,PR,MARFIM,13/03/2014,Fox,QoI+DMI,TFLX+PROT,4,76.25,57.5,974.4925,43.875,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
14,2014,Londrina,PR,MARFIM,13/03/2014,Nativo,QoI+DMI,TFLX+TEBU,4,77.5,65,928.095,50.0625,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
14,2014,Londrina,PR,MARFIM,13/03/2014,Tebuco Nortox,DMI,TEBU,4,77.5,60,935.1225,46.375,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
14,2014,Londrina,PR,MARFIM,13/03/2014,Unizeb800WP,DTC,MANC,4,55,32.5,1687.5,18.125,41.412698412698404,55.6547619047618,12325.880098412697,50.495228174603255,518.74,12325.880098412697,94.5,41.412698412698404,87.5,55.6547619047618,82.6125,50.495228174603255,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,Azimut,QoI+DMI,AZOX+TEBU,4,16.6325,32.195,2400.1475,5.6599015,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,check,check,AACHECK,4,28.677500000000002,49.13,2173.0525,14.482553500000002,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,Fox,QoI+DMI,TFLX+PROT,4,19.794999999999998,35.6975,2688.9800000000005,6.932536499999999,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,Nativo,QoI+DMI,TFLX+TEBU,4,17.880000000000003,31.900000000000002,2593.3050000000003,5.714060250000001,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,Tebuco Nortox,DMI,TEBU,4,18.322499999999998,32.785000000000004,2403.4725,6.102301000000001,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
15,2014,Itaberá,SP,QUARTZO,18/03/2014,Unizeb800WP,DTC,MANC,4,12.965,24.18,2882.4325,3.3773394999999997,17.30505000000001,57.94663134920635,54916.970665476234,8.514469605806262,2173.0525,54916.970665476234,28.677500000000002,17.30505000000001,49.13,57.94663134920635,14.482553500000002,8.514469605806262,South
16,2014,Palotina,PR,CD 111,04/04/2014,Azimut,QoI+DMI,AZOX+TEBU,4,37.875,77.25,2289.5,30.3075,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
16,2014,Palotina,PR,CD 111,04/04/2014,check,check,AACHECK,4,44.575,86,1281.25,37.90825,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
16,2014,Palotina,PR,CD 111,04/04/2014,Fox,QoI+DMI,TFLX+PROT,4,28.575,94,2139.5,26.9075,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
16,2014,Palotina,PR,CD 111,04/04/2014,Nativo,QoI+DMI,TFLX+TEBU,4,20.325,84.5,2156.25,17.397000000000002,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
16,2014,Palotina,PR,CD 111,04/04/2014,Tebuco Nortox,DMI,TEBU,4,28.275,89.5,2387.5,25.4095,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
16,2014,Palotina,PR,CD 111,04/04/2014,Unizeb800WP,DTC,MANC,4,29.205,82.75,2195.75,24.171125,43.446038492063465,80.68650793650801,50059.90476190485,44.88022605567455,1281.25,50059.90476190485,44.575,43.446038492063465,86,80.68650793650801,37.90825,44.88022605567455,South
